1,,Total UK,,332730,100979,74071,9002,516782,,40305,11059,6506,825,58695,,18506,14052,9521,711,42790,,28710,11607,7642,1186,49145,,230767,70061,74243,3239,378310,,74655,17596,20251,757,113259,,85934,22065,21730,1577,131306,,22415,9248,11603,1108,44374,,8887,4072,2936,214,16109,,193890,87556,70112,9610,361168,,72273,32053,30855,7462,142643,,68153,25147,20916,3756,117972,,28918,15138,12473,957,57486,,72541,26329,29586,3412,131868,,1053,306,284,95,1738,,75954,32319,34956,3469,146698,,16688,8082,6688,652,32110,,23841,12258,9251,2649,47999,,46559,17710,13102,1188,78559,,87976,35260,30859,4708,158803,,79784,36778,30422,3629,150613,,1848,563,803,249,3463,,71299,16352,19033,1123,107807,,91704,13331,15576,1808,122419,,61800,17572,18074,2526,99972,,19272,6402,7718,502,33894,,302363,78644,146296,4846,532149,,46624,12539,12996,795,72954,,305414,50219,64274,2211,422118,,43895,12885,12568,1536,70884,,104077,17315,19908,500,141800,,160917,22514,28558,1072,213061,,189240,62927,59937,7374,319478,,187377,46024,102518,2416,338335,,56357,9674,9201,297,75529,,26172,4773,4602,130,35677,,10847,2364,3359,115,16685,,26063,6647,9252,1148,43110,,98013,26868,33176,5033,163090,,30552,24266,34854,396,90068,,3444373,1021554,1120710,94283,5680920,,1
44,,,University of Hertfordshire,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,729,64,117,0,910,,5607,1197,1214,0,8018,,1730,250,153,0,2133,,1320,291,137,0,1748,,0,0,0,0,0,,0,0,0,0,0,,1146,475,457,0,2078,,872,359,147,0,1378,,846,169,127,0,1142,,0,0,0,0,0,,1035,368,221,0,1624,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,552,214,311,0,1077,,805,390,282,0,1477,,1937,702,1013,0,3652,,0,0,0,0,0,,0,0,0,0,0,,1045,128,155,0,1328,,423,146,872,0,1441,,0,0,109,0,109,,1970,413,3060,0,5443,,0,0,0,0,0,,2197,491,298,0,2986,,322,122,924,0,1368,,818,145,54,0,1017,,747,113,54,0,914,,1452,475,1962,0,3889,,1746,338,842,0,2926,,371,47,17,0,435,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2758,590,770,0,4118,,43,10,7,0,60,,30471,7497,13303,0,51271,,44
45,,,Homerton College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2327,713,761,134,3935,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2425,236,580,0,3241,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4752,949,1341,134,7176,,45
46,,,The University of Huddersfield,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3098,560,1482,179,5319,,800,158,542,51,1551,,1349,241,635,78,2303,,0,0,0,0,0,,0,0,0,0,0,,839,239,238,57,1373,,557,205,73,44,879,,0,0,0,0,0,,296,106,43,23,468,,369,133,51,29,582,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1030,290,276,83,1679,,961,275,385,84,1705,,0,0,0,0,0,,414,110,280,39,843,,407,85,91,30,613,,838,198,271,66,1373,,282,100,37,22,441,,2596,351,574,164,3685,,251,93,31,20,395,,1327,165,324,79,1895,,433,65,79,23,600,,445,69,79,25,618,,471,73,101,27,672,,2051,443,902,156,3552,,1641,536,3815,172,6164,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1357,344,363,113,2177,,0,0,0,0,0,,21812,4839,10672,1564,38887,,46
47,,,The University of Hull,2569,481,434,20,3504,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,698,2641,813,0,4152,,506,270,239,0,1015,,698,224,215,0,1137,,0,0,0,0,0,,0,0,0,0,0,,807,450,305,42,1604,,1409,681,1007,168,3265,,368,197,92,1,658,,0,0,0,0,0,,316,0,20,0,336,,0,0,0,0,0,,1316,666,472,6,2460,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,940,136,189,0,1265,,110,131,288,0,529,,0,0,0,0,0,,1617,762,1501,0,3880,,1126,437,539,9,2111,,3648,586,537,0,4771,,0,0,0,0,0,,649,481,243,0,1373,,1509,183,114,0,1806,,1326,226,302,10,1864,,1810,426,1598,3,3837,,718,60,49,0,827,,944,274,157,0,1375,,0,0,0,0,0,,163,40,34,11,248,,860,273,241,0,1374,,473,495,728,2,1698,,24580,10120,10117,272,45089,,47
48,,,"Imperial College of Science, Technology & Medicine",33904,9751,7020,808,51483,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,7016,4757,2123,843,14739,,2104,936,1229,147,4416,,3929,1841,1491,182,7443,,1515,753,708,33,3009,,3204,1599,1498,70,6371,,0,0,0,0,0,,0,0,0,0,0,,1985,1176,772,11,3944,,2140,1313,893,193,4539,,2442,1067,742,0,4251,,4418,2787,2158,592,9955,,3816,2267,1282,66,7431,,0,0,0,0,0,,0,0,0,0,0,,2814,435,316,0,3565,,0,0,0,0,0,,0,0,0,0,0,,2659,785,1097,0,4541,,0,0,0,0,0,,0,0,0,0,0,,132,150,-65,0,217,,0,0,0,0,0,,287,87,1,0,375,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,34,215,269,0,518,,72399,29919,21534,2945,126797,,48
49,,,Institute of Advanced Nursing Education,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1977,574,940,40,3531,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,354,0,535,5,894,,2331,574,1475,45,4425,,49
50,,,Institute of Education,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,8648,1265,4496,0,14409,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,8648,1265,4496,0,14409,,50
51,,,The University of Keele,416,22,5,0,443,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1961,358,649,64,3032,,838,89,134,7,1068,,637,166,133,5,941,,127,114,163,0,404,,0,0,0,0,0,,1501,457,720,18,2696,,558,174,339,12,1083,,691,108,79,7,885,,0,0,0,0,0,,636,193,228,6,1063,,0,0,0,0,0,,153,14,49,0,216,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,809,72,65,3,949,,234,86,53,3,376,,0,0,0,0,0,,1509,237,924,7,2677,,194,59,72,0,325,,3048,237,248,29,3562,,0,0,0,0,0,,454,53,29,0,536,,1718,123,128,2,1971,,404,106,72,5,587,,820,273,2458,26,3577,,336,110,11,0,457,,182,13,24,5,224,,0,0,0,0,0,,0,0,0,0,0,,435,160,37,67,699,,92,95,324,26,537,,17753,3319,6944,292,28308,,51
52,,,The University of Kent at Canterbury,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,647,203,266,13,1129,,799,182,277,49,1307,,0,0,0,0,0,,0,0,0,0,0,,1048,468,401,60,1977,,540,189,160,33,922,,668,234,197,39,1138,,0,0,0,0,0,,382,43,70,3,498,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,24,0,24,,1113,402,464,39,2018,,0,0,31,0,31,,0,0,0,0,0,,0,0,60,0,60,,991,68,133,9,1201,,91,42,191,17,341,,0,0,0,0,0,,1360,278,857,10,2505,,116,13,150,1,280,,4181,511,886,31,5609,,0,0,0,0,0,,1191,92,113,2,1398,,2242,288,326,9,2865,,637,94,224,3,958,,0,0,0,0,0,,537,58,86,3,684,,108,12,17,1,138,,128,14,42,1,185,,0,0,0,0,0,,1430,653,461,258,2802,,122,72,173,0,367,,18331,3916,5609,581,28437,,52
53,,,Kent Institute of Art & Design,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,287,37,51,12,387,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3491,1068,835,193,5587,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3778,1105,886,205,5974,,53
54,,,"King Alfred's College, Winchester",0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,210,46,349,12,617,,145,22,12,1,180,,190,17,8,6,221,,0,0,0,0,0,,0,0,0,0,0,,49,12,3,2,66,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,1,,5,0,1,12,18,,0,0,0,0,0,,268,25,20,3,316,,73,13,7,2,95,,0,0,0,0,0,,262,24,24,14,324,,0,0,0,0,0,,1301,82,97,36,1516,,1005,157,123,59,1344,,1068,198,523,23,1812,,0,0,0,0,0,,24,2,1,0,27,,175,45,30,4,254,,149,27,17,33,226,,0,0,0,0,0,,0,0,0,0,0,,4925,670,1215,207,7017,,54
55,,,King's College London,27405,10489,2926,549,41369,,7866,1832,795,64,10557,,0,0,0,0,0,,3297,1249,765,100,5411,,6515,1700,1882,56,10153,,198,60,32,0,290,,0,0,0,0,0,,1410,435,311,66,2222,,1618,529,227,45,2419,,3963,1457,713,49,6182,,1192,455,513,215,2375,,822,307,112,3,1244,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1078,439,189,77,1783,,462,188,81,33,764,,0,0,0,0,0,,0,0,0,0,0,,1508,115,55,0,1678,,41,23,10,0,74,,0,0,0,0,0,,1106,107,172,0,1385,,903,244,117,13,1277,,3635,667,547,5,4854,,0,0,0,0,0,,2221,209,221,0,2651,,2724,206,204,0,3134,,598,58,92,3,751,,2043,595,569,28,3235,,1364,154,156,0,1674,,1093,223,149,9,1474,,117,7,8,0,132,,0,0,0,0,0,,973,190,110,31,1304,,0,0,0,0,0,,74152,21938,10956,1346,108392,,55
56,,,Kingston University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,55,22,6,2,85,,3090,1298,286,128,4802,,428,174,38,17,657,,160,38,19,8,225,,0,0,0,0,0,,0,0,0,0,0,,1874,661,632,178,3345,,348,123,117,33,621,,63,22,21,6,112,,0,0,0,0,0,,434,153,147,41,775,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,327,170,151,47,695,,1359,707,630,195,2891,,1096,570,507,157,2330,,0,0,0,0,0,,946,219,222,45,1432,,411,145,139,39,734,,445,231,206,64,946,,0,0,0,0,0,,3054,996,1246,163,5459,,337,119,114,32,602,,2319,579,458,120,3476,,0,0,0,0,0,,508,131,71,33,743,,1162,115,91,17,1385,,2145,1044,1016,120,4325,,1450,409,606,56,2521,,283,82,57,15,437,,3,1,1,0,5,,0,0,0,0,0,,324,115,110,31,580,,882,459,408,126,1875,,0,0,0,0,0,,23503,8583,7299,1673,41058,,56
57,,,The University of Lancaster,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,937,167,194,6,1304,,0,0,0,0,0,,0,0,0,0,0,,1364,531,399,69,2363,,240,184,41,4,469,,854,302,310,22,1488,,0,0,0,0,0,,912,394,331,98,1735,,0,0,0,0,0,,1002,749,582,23,2356,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,987,122,151,8,1268,,0,0,0,0,0,,0,0,0,0,0,,4470,1096,2591,12,8169,,677,222,189,13,1101,,4258,754,1196,2,6210,,170,41,15,0,226,,1496,209,212,0,1917,,1158,611,269,12,2050,,701,107,202,8,1018,,1079,454,1207,1,2741,,597,151,60,1,809,,149,38,15,0,202,,0,0,0,0,0,,0,0,0,0,0,,907,218,279,22,1426,,598,741,434,3,1776,,22556,7091,8677,304,38628,,57
58,,,Leeds Metropolitan University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1441,523,273,8,2245,,1332,457,252,8,2049,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,837,313,204,6,1360,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1490,594,748,18,2850,,0,0,0,0,0,,0,0,0,0,0,,817,270,199,6,1292,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1886,623,357,11,2877,,0,0,0,0,0,,1147,509,778,11,2445,,1781,668,900,17,3366,,3585,805,1395,7,5792,,0,0,0,0,0,,3125,904,730,5,4764,,487,120,129,1,737,,289,59,43,0,391,,1547,559,1040,13,3159,,1710,677,758,12,3157,,2693,1185,636,15,4529,,550,113,82,0,745,,98,20,20,0,138,,0,0,0,0,0,,1672,856,681,15,3224,,2993,1159,1503,37,5692,,0,0,0,0,0,,29480,10414,10728,190,50812,,58
59,,,The University of Leeds,11303,3932,4036,76,19347,,2624,1461,834,0,4919,,0,0,0,0,0,,0,0,0,0,0,,2738,3593,1779,0,8110,,435,1071,312,0,1818,,1029,503,451,3,1986,,0,0,0,0,0,,378,189,152,0,719,,6136,2913,2692,80,11821,,2597,1562,1518,121,5798,,1475,618,577,28,2698,,0,0,0,0,0,,2287,1050,814,30,4181,,0,0,0,0,0,,0,0,0,0,0,,1071,554,625,21,2271,,1800,1029,688,66,3583,,1486,1407,770,62,3725,,1103,698,143,242,2186,,1125,1016,845,22,3008,,0,0,0,0,0,,0,0,0,0,0,,2348,458,375,0,3181,,0,0,0,0,0,,0,0,0,0,0,,3031,1238,1398,0,5667,,1322,853,650,12,2837,,3484,626,552,0,4662,,482,292,495,0,1269,,2143,573,719,0,3435,,2885,526,504,0,3915,,1432,361,462,0,2255,,2304,932,1512,0,4748,,1467,522,516,9,2514,,1412,298,209,0,1919,,0,0,0,0,0,,124,12,51,0,187,,1316,810,1460,0,3586,,871,842,765,0,2478,,62208,29939,25904,772,118823,,59
60,,,The University of Leicester,9778,2676,2266,72,14792,,0,0,0,0,0,,0,0,0,0,0,,576,245,159,0,980,,0,0,0,0,0,,198,127,177,0,502,,1133,303,386,0,1822,,0,0,0,0,0,,575,204,125,0,904,,2330,1506,480,59,4375,,872,564,268,46,1750,,1639,593,591,7,2830,,0,0,0,0,0,,905,515,284,0,1704,,0,0,0,0,0,,1265,650,570,57,2542,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,483,88,68,2,641,,0,0,0,0,0,,0,0,0,0,0,,1004,801,3473,0,5278,,846,209,215,0,1270,,5045,872,1645,0,7562,,442,89,143,0,674,,702,263,129,0,1094,,1256,243,250,0,1749,,0,0,0,0,0,,1595,674,1153,0,3422,,481,95,68,0,644,,29,31,10,0,70,,698,199,157,0,1054,,0,0,0,0,0,,631,115,88,3,837,,327,460,611,0,1398,,32810,11522,13316,246,57894,,60
61,,,The University of Lincoln(#2),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,717,128,160,0,1005,,669,109,154,0,932,,0,0,0,0,0,,0,0,0,0,0,,0,0,263,0,263,,0,0,0,0,0,,0,0,0,0,0,,279,135,802,0,1216,,170,77,363,0,610,,0,0,0,0,0,,577,282,213,0,1072,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,559,101,74,0,734,,0,0,0,0,0,,118,17,70,0,205,,0,0,0,0,0,,4581,558,2023,0,7162,,0,0,0,0,0,,1465,163,370,0,1998,,1636,547,520,0,2703,,0,0,0,0,0,,340,30,295,0,665,,786,269,484,0,1539,,0,0,0,0,0,,204,30,16,0,250,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,521,187,301,0,1009,,0,0,0,0,0,,12622,2633,6108,0,21363,,61
62,,,Liverpool Hope,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,32,38,8,0,78,,431,0,18,0,449,,0,0,0,0,0,,0,0,0,0,0,,184,58,26,0,268,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,129,40,18,0,187,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,111,0,4,0,115,,345,50,60,0,455,,0,0,0,0,0,,459,40,53,0,552,,178,56,25,0,259,,292,0,11,0,303,,0,0,0,0,0,,0,0,0,0,0,,1032,126,43,0,1201,,697,170,65,0,932,,2186,246,885,0,3317,,364,30,100,0,494,,0,0,0,0,0,,0,0,0,0,0,,286,2,32,0,320,,0,0,0,0,0,,232,71,32,0,335,,6958,927,1380,0,9265,,62
63,,,Liverpool John Moores University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2456,730,780,42,4008,,1774,527,564,31,2896,,653,194,208,11,1066,,780,232,248,13,1273,,0,0,0,0,0,,2485,739,790,43,4057,,401,119,128,7,655,,551,164,175,9,899,,0,0,0,0,0,,352,105,112,6,575,,0,0,0,0,0,,149,44,47,3,243,,0,0,0,0,0,,0,0,0,0,0,,544,162,173,9,888,,948,281,301,16,1546,,1789,531,568,31,2919,,0,0,0,0,0,,1540,457,489,27,2513,,591,176,188,10,965,,573,170,182,10,935,,379,113,120,7,619,,2393,712,761,41,3907,,386,115,123,7,631,,2146,638,682,37,3503,,623,185,198,11,1017,,0,0,0,0,0,,662,197,210,11,1080,,1528,454,486,26,2494,,1533,456,488,26,2503,,649,193,206,11,1059,,231,69,73,4,377,,0,0,0,0,0,,842,251,268,15,1376,,1082,322,344,19,1767,,0,0,0,0,0,,28040,8336,8912,483,45771,,63
64,,,The University of Liverpool,9462,2336,2284,25,14107,,2119,487,272,49,2927,,1924,1547,689,17,4177,,1401,646,333,63,2443,,1574,323,420,30,2347,,1265,455,671,0,2391,,1124,408,417,19,1968,,0,0,0,0,0,,849,275,88,30,1242,,3007,1696,641,106,5450,,1245,886,1163,55,3349,,1273,532,473,97,2375,,0,0,0,0,0,,1109,527,399,184,2219,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,890,517,226,179,1812,,768,276,108,9,1161,,1951,815,826,18,3610,,1244,882,394,195,2715,,0,0,0,0,0,,1078,280,421,0,1779,,1630,173,138,0,1941,,0,0,0,0,0,,0,0,0,0,0,,345,116,103,0,564,,984,252,156,0,1392,,3123,408,384,0,3915,,0,0,0,0,0,,1079,187,93,0,1359,,2161,315,275,0,2751,,422,63,80,0,565,,454,291,204,0,949,,520,246,53,0,819,,771,117,74,0,962,,620,84,75,0,779,,0,0,0,0,0,,0,0,0,0,0,,59,396,348,0,803,,44451,15536,11808,1076,72871,,64
65,,,London Business School,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,11902,3170,15224,0,30296,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,11902,3170,15224,0,30296,,65
66,,,University of London (Institutes and activities)(#3),0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,591,2,263,0,856,,63,0,47,0,110,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,912,562,892,0,2366,,0,0,0,0,0,,65,44,89,0,198,,2458,622,1070,0,4150,,0,0,0,0,0,,0,0,0,0,0,,566,75,92,0,733,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1212,18,374,0,1604,,5867,1323,2827,0,10017,,66
67,,,London Guildhall University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,51,0,51,,1015,235,98,6,1354,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1746,507,224,6,2483,,0,0,0,0,0,,0,0,0,0,0,,321,123,143,64,651,,0,0,0,0,0,,0,0,0,0,0,,292,123,123,2,540,,0,0,2,0,2,,0,0,0,0,0,,4006,341,461,0,4808,,0,0,0,0,0,,4579,196,262,6,5043,,0,0,0,0,0,,1059,88,89,5,1241,,0,0,0,0,0,,2142,533,299,51,3025,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1496,14,230,0,1740,,133,93,70,0,296,,16789,2253,2052,140,21234,,67
68,,,The London Institute,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,35,24,13,3,75,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,69,49,26,7,151,,162,125,61,16,364,,17,9,6,1,33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1930,1085,652,171,3838,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,188,76,55,8,327,,0,0,0,0,0,,2371,1149,562,143,4225,,0,0,0,0,0,,0,0,0,0,0,,1987,1194,730,192,4103,,0,0,0,0,0,,93,77,34,9,213,,14776,11584,6429,1495,34284,,149,63,85,0,297,,0,0,0,0,0,,555,77,181,48,861,,0,0,0,0,0,,0,0,0,0,0,,17,9,6,2,34,,36,15,19,0,70,,22385,15536,8859,2095,48875,,68
69,,,London School of Economics and Political Science,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,476,103,27,0,606,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1617,224,117,0,1958,,787,125,21,0,933,,0,0,0,0,0,,3516,465,517,0,4498,,1027,216,67,0,1310,,16561,2243,1516,0,20320,,223,57,21,0,301,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,24207,3433,2286,0,29926,,69
70,,,London School of Hygiene & Tropical Medicine,4597,1762,905,0,7264,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1149,441,226,0,1816,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5746,2203,1131,0,9080,,70
