,,,,51 Central Libraries & Information Services,,,,,,52 Central Computer & Computer Networks,,,,,,53 Other Academic Services,,,,,,Total Academic Services,,,,,,54a Central Administration & Services,,,,,,54b General Educational Expenditure,,,,,,55 Staff & Student Facilities,,,,,,Total Administration & Central Services,,,,,,Total Academic Services & Administration & Central Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,Academic               staff costs,Other                    staff costs,Other operating expenses,Depreciation,Total expenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,Total UK,,17007,261601,244486,14025,537119,,9836,179603,130943,35776,356158,,16715,103704,78537,3551,202507,,43558,544908,453966,53352,1095784,,65773,660378,461133,34189,1221473,,7371,66406,246931,687,321395,,11615,148968,133592,3296,297471,,84759,875752,841656,38172,1840339,,128317,1420660,1295622,91524,2936123,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Total England,,14894,212527,200985,8786,437192,,9173,146890,108941,29864,294868,,14636,80417,63198,2939,161190,,38703,439834,373124,41589,893250,,57278,543005,396379,27179,1023841,,6430,53095,201257,396,261178,,10543,121241,112441,2678,246903,,74251,717341,710077,30253,1531922,,112954,1157175,1083201,71842,2425172,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,"University of the West of England, Bristol",682,1835,2784,279,5580,,0,1847,1817,275,3939,,77,396,215,0,688,,759,4078,4816,554,10207,,809,4473,4020,182,9484,,0,0,5570,0,5570,,638,1716,1437,61,3852,,1447,6189,11027,243,18906,,2206,10267,15843,797,29113,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,The University of Westminster,0,1883,2500,198,4581,,0,836,1145,153,2134,,0,0,0,0,0,,0,2719,3645,351,6715,,0,5570,4726,35,10331,,0,1128,2097,0,3225,,0,1284,1318,0,2602,,0,7982,8141,35,16158,,0,10701,11786,386,22873,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,Wimbledon School of Art,0,120,156,0,276,,0,0,0,0,0,,0,28,152,0,180,,0,148,308,0,456,,0,860,216,0,1076,,0,0,0,0,0,,0,0,0,0,0,,0,860,216,0,1076,,0,1008,524,0,1532,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,The University of Wolverhampton,948,1646,2424,140,5158,,0,1494,938,172,2604,,0,0,0,0,0,,948,3140,3362,312,7762,,622,7112,2130,95,9959,,0,0,1924,0,1924,,643,2068,2195,239,5145,,1265,9180,6249,334,17028,,2213,12320,9611,646,24790,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,University College Worcester,0,447,303,23,773,,50,430,102,137,719,,0,96,20,15,131,,50,973,425,175,1623,,457,1227,2080,92,3856,,85,252,361,3,701,,130,288,77,6,501,,672,1767,2518,101,5058,,722,2740,2943,276,6681,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,Writtle College,0,164,0,5,169,,0,244,0,91,335,,0,0,0,2,2,,0,408,0,98,506,,418,1121,0,41,1580,,73,79,0,0,152,,0,130,0,0,130,,491,1330,0,41,1862,,491,1738,0,139,2368,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,York St John College,0,426,326,24,776,,0,282,286,159,727,,0,0,0,0,0,,0,708,612,183,1503,,0,1513,2271,12,3796,,0,133,85,6,224,,0,670,476,0,1146,,0,2316,2832,18,5166,,0,3024,3444,201,6669,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,The University of York,737,780,1883,71,3471,,1035,268,493,291,2087,,391,147,347,0,885,,2163,1195,2723,362,6443,,2164,1818,3788,132,7902,,135,73,1362,0,1570,,466,323,826,0,1615,,2765,2214,5976,132,11087,,4928,3409,8699,494,17530,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,Total Wales,,570,14509,12911,480,28470,,173,6353,6695,898,14119,,389,4692,3870,44,8995,,1132,25554,23476,1422,51584,,2736,30149,16625,2430,51940,,356,3364,11619,17,15356,,195,9531,7271,198,17195,,3287,43044,35515,2645,84491,,4419,68598,58991,4067,136075,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,"University of Wales, Aberystwyth",0,1340,904,10,2254,,0,932,790,83,1805,,0,92,100,0,192,,0,2364,1794,93,4251,,0,2830,769,74,3673,,0,315,2147,0,2462,,0,1067,703,47,1817,,0,4212,3619,121,7952,,0,6576,5413,214,12203,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,"University of Wales, Bangor",0,2067,1308,64,3439,,0,1085,941,75,2101,,0,198,127,0,325,,0,3350,2376,139,5865,,0,3531,1550,49,5130,,0,90,1425,0,1515,,0,661,729,4,1394,,0,4282,3704,53,8039,,0,7632,6080,192,13904,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,Cardiff University,0,3866,3865,0,7731,,0,1986,2410,0,4396,,165,553,-229,0,489,,165,6405,6046,0,12616,,141,5582,2284,0,8007,,0,0,1185,0,1185,,2,2012,2026,0,4040,,143,7594,5495,0,13232,,308,13999,11541,0,25848,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,"University of Wales Institute, Cardiff",0,1578,842,0,2420,,0,19,532,0,551,,124,1436,1257,0,2817,,124,3033,2631,0,5788,,263,2361,-579,1778,3823,,66,156,693,0,915,,0,2346,922,66,3334,,329,4863,1036,1844,8072,,453,7896,3667,1844,13860,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,University of Glamorgan,59,1268,1349,44,2720,,68,860,929,117,1974,,11,1134,589,1,1735,,138,3262,2867,162,6429,,940,2118,3725,66,6849,,3,446,701,0,1150,,68,1378,717,12,2175,,1011,3942,5143,78,10174,,1149,7204,8010,240,16603,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,"The University of Wales, Lampeter",0,334,126,13,473,,0,144,126,50,320,,0,58,30,16,104,,0,536,282,79,897,,0,535,180,13,728,,0,176,296,0,472,,0,69,172,0,241,,0,780,648,13,1441,,0,1316,930,92,2338,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,University of Wales College of Medicine,0,326,427,0,753,,43,443,326,81,893,,7,521,1357,0,1885,,50,1290,2110,81,3531,,281,2328,1041,115,3765,,41,124,539,0,704,,0,78,308,0,386,,322,2530,1888,115,4855,,372,3820,3998,196,8386,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,"University of Wales College, Newport",0,463,331,16,810,,0,436,235,225,896,,0,228,18,2,248,,0,1127,584,243,1954,,0,2532,2284,48,4864,,0,393,224,0,617,,0,635,459,48,1142,,0,3560,2967,96,6623,,0,4687,3551,339,8577,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,The North-East Wales Institute of Higher Education,-1,799,259,0,1057,,0,0,50,0,50,,0,0,0,0,0,,-1,799,309,0,1107,,460,1187,1191,0,2838,,84,67,457,0,608,,2,76,73,0,151,,546,1330,1721,0,3597,,545,2129,2030,0,4704,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,"University of Wales, Registry",0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,976,233,60,1269,,0,685,783,13,1481,,0,0,0,0,0,,0,1661,1016,73,2750,,0,1661,1016,73,2750,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,Royal Welsh College of Music and Drama(#2),0,108,38,10,156,,0,83,54,81,218,,0,0,9,0,9,,0,191,101,91,383,,0,862,659,12,1533,,0,0,227,0,227,,0,9,42,0,51,,0,871,928,12,1811,,0,1062,1029,103,2194,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,Swansea Institute of Higher Education,111,423,416,33,983,,62,217,200,40,519,,0,0,0,0,0,,173,640,616,73,1502,,0,1302,973,44,2319,,151,351,441,0,943,,101,76,207,0,384,,252,1729,1621,44,3646,,425,2369,2237,117,5148,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,"University of Wales, Swansea",385,1680,2881,228,5174,,0,0,0,0,0,,82,472,612,25,1191,,467,2152,3493,253,6365,,481,3491,1493,102,5567,,11,497,2330,4,2842,,0,963,833,21,1817,,492,4951,4656,127,10226,,959,7103,8149,380,16591,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,"Trinity College, Carmarthen",16,257,165,62,500,,0,148,102,146,396,,0,0,0,0,0,,16,405,267,208,896,,170,514,822,69,1575,,0,64,171,0,235,,22,161,80,0,263,,192,739,1073,69,2073,,208,1144,1340,277,2969,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,Total Scotland,,1225,28612,25873,1024,56734,,380,23564,14020,4364,42328,,1233,13582,6798,507,22120,,2838,65758,46691,5895,121182,,3178,76156,43182,4114,126630,,571,9273,29374,274,39492,,602,14086,9953,405,25046,,4351,99515,82509,4793,191168,,7189,165273,129200,10688,312350,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,The University of Aberdeen,0,1673,1739,29,3441,,0,2530,839,859,4228,,34,959,335,25,1353,,34,5162,2913,913,9022,,0,5168,2697,162,8027,,6,669,1805,1,2481,,56,1159,866,10,2091,,62,6996,5368,173,12599,,96,12158,8281,1086,21621,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,University of Abertay Dundee,0,1902,3968,0,5870,,0,0,0,0,0,,0,0,0,0,0,,0,1902,3968,0,5870,,0,1161,673,0,1834,,0,590,915,0,1505,,0,293,201,0,494,,0,2044,1789,0,3833,,0,3946,5757,0,9703,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,Bell College(#1),0,309,235,0,544,,0,97,0,0,97,,298,0,0,0,298,,298,406,235,0,939,,0,1954,1849,252,4055,,0,0,0,0,0,,0,0,0,0,0,,0,1954,1849,252,4055,,298,2360,2084,252,4994,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,The University of Dundee,115,2088,1717,62,3982,,89,1245,405,145,1884,,64,1340,962,10,2376,,268,4673,3084,217,8242,,152,4230,3116,246,7744,,46,670,2407,0,3123,,5,1079,833,6,1923,,203,5979,6356,252,12790,,471,10652,9440,469,21032,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,Edinburgh College of Art,117,221,115,0,453,,2,148,148,285,583,,2,38,24,0,64,,121,407,287,285,1100,,0,1234,1136,0,2370,,0,0,0,0,0,,0,0,0,0,0,,0,1234,1136,0,2370,,121,1641,1423,285,3470,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,The University of Edinburgh,0,4297,3991,19,8307,,0,6071,2702,181,8954,,25,1566,561,12,2164,,25,11934,7254,212,19425,,98,10588,2418,71,13175,,36,872,2979,0,3887,,32,2810,1384,250,4476,,166,14270,6781,321,21538,,191,26204,14035,533,40963,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,Glasgow Caledonian University,604,890,1081,160,2735,,53,1659,1088,129,2929,,168,197,482,97,944,,825,2746,2651,386,6608,,715,4854,2381,158,8108,,0,0,0,0,0,,143,635,223,27,1028,,858,5489,2604,185,9136,,1683,8235,5255,571,15744,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,Glasgow School of Art,0,295,156,0,451,,0,40,32,0,72,,0,327,19,0,346,,0,662,207,0,869,,0,629,581,0,1210,,0,0,317,0,317,,0,54,49,0,103,,0,683,947,0,1630,,0,1345,1154,0,2499,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,The University of Glasgow,166,5007,3408,48,8629,,0,1999,1586,99,3684,,0,2697,32,54,2783,,166,9703,5026,201,15096,,814,10759,4899,84,16556,,40,669,5886,99,6694,,296,1953,1454,2,3705,,1150,13381,12239,185,26955,,1316,23084,17265,386,42051,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,Heriot-Watt University,0,1062,742,9,1813,,0,1195,549,16,1760,,0,857,-17,0,840,,0,3114,1274,25,4413,,0,4866,5672,1382,11920,,0,577,1611,0,2188,,0,1029,412,17,1458,,0,6472,7695,1399,15566,,0,9586,8969,1424,19979,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,Napier University,0,1362,906,39,2307,,0,1262,705,372,2339,,0,1543,1172,3,2718,,0,4167,2783,414,7364,,0,5122,2765,190,8077,,0,271,1457,0,1728,,0,568,645,10,1223,,0,5961,4867,200,11028,,0,10128,7650,614,18392,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,Northern College of Education(#15),0,107,51,2,160,,0,117,8,11,136,,0,152,14,0,166,,0,376,73,13,462,,0,607,285,5,897,,0,0,0,0,0,,0,0,0,0,0,,0,607,285,5,897,,0,983,358,18,1359,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,The University of Paisley,156,1652,1492,361,3661,,62,916,807,195,1980,,0,658,543,131,1332,,218,3226,2842,687,6973,,23,219,228,13,483,,273,2647,2746,158,5824,,68,668,692,40,1468,,364,3534,3666,211,7775,,582,6760,6508,898,14748,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,"Queen Margaret University College, Edinburgh",0,580,388,16,984,,0,467,118,46,631,,0,110,85,0,195,,0,1157,591,62,1810,,0,2255,1553,73,3881,,0,0,87,0,87,,0,217,183,0,400,,0,2472,1823,73,4368,,0,3629,2414,135,6178,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,The Robert Gordon University,0,1398,933,205,2536,,0,1025,761,158,1944,,0,659,300,85,1044,,0,3082,1994,448,5524,,5,2954,2350,243,5552,,0,62,286,16,364,,2,726,206,43,977,,7,3742,2842,302,6893,,7,6824,4836,750,12417,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,The Royal Scottish Academy of Music and Drama,0,209,43,31,283,,0,117,100,66,283,,0,422,31,0,453,,0,748,174,97,1019,,0,639,496,58,1193,,0,98,98,0,196,,0,0,17,0,17,,0,737,611,58,1406,,0,1485,785,155,2425,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,The University of St Andrews,0,1254,1174,23,2451,,0,990,495,420,1905,,0,377,107,0,484,,0,2621,1776,443,4840,,0,3355,2947,0,6302,,0,630,1345,0,1975,,0,777,505,0,1282,,0,4762,4797,0,9559,,0,7383,6573,443,14399,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,Scottish Agricultural College,64,151,11,0,226,,150,349,132,0,631,,277,646,1569,90,2582,,491,1146,1712,90,3439,,932,2173,2382,1110,6597,,161,375,1006,0,1542,,0,0,442,0,442,,1093,2548,3830,1110,8581,,1584,3694,5542,1200,12020,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,The University of Stirling,0,1454,1112,20,2586,,0,954,374,141,1469,,0,396,142,0,538,,0,2804,1628,161,4593,,0,3201,1022,0,4223,,0,587,792,0,1379,,0,855,658,0,1513,,0,4643,2472,0,7115,,0,7447,4100,161,11708,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,The University of Strathclyde,3,2701,2034,0,4738,,24,2383,1271,0,3678,,365,638,437,0,1440,,392,5722,3742,0,9856,,439,8629,1771,0,10839,,9,515,3175,0,3699,,0,1263,1183,0,2446,,448,10407,6129,0,16984,,840,16129,9871,0,26840,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,UHI Millennium Institute(#1)(#18),0,0,577,0,577,,0,0,1900,1241,3141,,0,0,0,0,0,,0,0,2477,1241,3718,,0,1559,1961,67,3587,,0,41,2462,0,2503,,0,0,0,0,0,,0,1600,4423,67,6090,,0,1600,6900,1308,9808,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,Total Great Britain,,16689,255648,239769,10290,522396,,9726,176807,129656,35126,351315,,16258,98691,73866,3490,192305,,42673,531146,443291,48906,1066016,,63192,649310,456186,33723,1202411,,7357,65732,242250,687,316026,,11340,144858,129665,3281,289144,,81889,859900,828101,37691,1807581,,124562,1391046,1271392,86597,2873597,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
