1,,Total UK,,364990,109261,82421,10167,566839,,41740,9629,6437,745,58551,,18578,13558,9526,743,42405,,28155,12371,8204,1071,49801,,246787,69065,78986,3940,398778,,83809,20192,24685,978,129664,,90383,22519,23452,1560,137914,,22678,9322,12238,1291,45529,,8852,4202,2684,220,15958,,197420,90856,69347,10755,368378,,71730,32204,31482,7620,143036,,68909,27574,23814,5532,125829,,34400,17543,16604,1145,69692,,70156,26406,29671,3485,129718,,2950,484,359,81,3874,,77651,34508,36824,4063,153046,,16337,8299,6618,623,31877,,22228,12589,10089,2441,47347,,42720,17695,13819,1238,75472,,87484,34905,33703,4582,160674,,81430,38490,34726,3565,158211,,2416,690,1170,138,4414,,73199,18000,19889,1129,112217,,92590,15095,18036,1986,127707,,61574,16192,19845,2554,100165,,19875,6442,6875,512,33704,,315626,83135,139768,4770,543299,,48142,13148,12364,821,74475,,320394,56503,69605,2272,448774,,50776,14902,16918,1803,84399,,105357,17565,19450,554,142926,,163846,25405,32007,1063,222321,,196710,68667,68944,7666,341987,,193598,51925,106888,2164,354575,,60889,12100,10824,390,84203,,27361,5414,5382,143,38300,,12411,2674,3579,153,18817,,30754,7331,10123,1270,49478,,115312,34540,41610,5098,196560,,29169,24448,31777,171,85565,,3599386,1085848,1190743,100502,5976479,,1
71,,,London School of Economics and Political Science,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,564,114,20,0,698,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1688,222,160,0,2070,,817,134,193,0,1144,,0,0,0,0,0,,4146,518,657,0,5321,,1181,212,37,0,1430,,18071,2266,2193,0,22530,,245,63,8,0,316,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,26712,3529,3268,0,33509,,71
72,,,London School of Hygiene & Tropical Medicine,4594,1941,1232,0,7767,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1149,485,308,0,1942,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5743,2426,1540,0,9709,,72
73,,,Loughborough University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1228,271,216,2,1717,,0,0,0,0,0,,0,0,0,0,0,,871,273,215,3,1362,,1122,439,440,47,2048,,483,128,89,0,700,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1142,356,432,1,1931,,944,459,341,22,1766,,644,465,401,48,1558,,1045,604,506,8,2163,,1271,762,551,56,2640,,3625,2043,2380,69,8117,,0,0,0,0,0,,1044,604,507,7,2162,,1637,177,315,1,2130,,903,202,137,5,1247,,0,0,0,0,0,,2334,1275,1112,11,4732,,872,134,165,18,1189,,1594,205,264,0,2063,,352,53,45,0,450,,434,139,103,7,683,,432,108,154,0,694,,1640,870,957,37,3504,,144,107,72,0,323,,290,92,68,5,455,,0,0,0,0,0,,0,0,0,0,0,,1484,457,721,41,2703,,1295,429,310,33,2067,,0,0,0,0,0,,26830,10652,10501,421,48404,,73
74,,,University of Luton,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2242,410,278,0,2930,,1619,361,263,0,2243,,894,205,45,0,1144,,0,0,0,0,0,,0,0,0,0,0,,700,116,76,0,892,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,135,0,10,0,145,,0,0,0,0,0,,118,10,6,0,134,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,89,2,2,0,93,,169,48,45,0,262,,0,0,0,0,0,,284,16,20,0,320,,142,2,2,0,146,,500,54,335,0,889,,0,0,0,0,0,,2376,533,670,0,3579,,43,0,5,0,48,,1547,29,67,0,1643,,28,1,2,0,31,,814,240,198,0,1252,,95,0,2,0,97,,1364,352,383,0,2099,,330,48,86,0,464,,163,1,1,0,165,,66,1,1,0,68,,0,0,0,0,0,,1074,1,90,0,1165,,905,153,211,0,1269,,0,0,0,0,0,,15697,2583,2798,0,21078,,74
75,,,University of Manchester,16373,4520,4462,448,25803,,2410,555,536,19,3520,,0,0,0,0,0,,0,0,0,0,0,,5519,1158,1828,40,8545,,940,198,643,4,1785,,1062,232,230,0,1524,,2407,761,3404,31,6603,,0,0,0,0,0,,5701,1964,2281,368,10314,,2027,525,778,412,3742,,2466,954,715,322,4457,,0,0,0,0,0,,1341,423,654,121,2539,,0,0,0,0,0,,0,0,0,0,0,,0,0,-1,0,-1,,604,121,170,0,895,,405,136,212,4,757,,0,0,0,0,0,,1692,872,998,17,3579,,0,0,0,0,0,,943,165,204,0,1312,,1672,151,503,0,2326,,0,0,0,0,0,,0,0,0,0,0,,4803,2462,5533,89,12887,,1148,258,302,0,1708,,7437,1197,901,11,9546,,0,0,0,0,0,,1969,124,234,0,2327,,3325,279,478,2,4084,,860,183,203,0,1246,,1918,874,2902,7,5701,,1535,250,197,0,1982,,952,119,111,0,1182,,299,95,72,0,466,,641,41,57,0,739,,3116,633,1461,85,5295,,136,368,295,0,799,,73701,19618,30363,1980,125662,,75
76,,,The University of Manchester Institute of Science & Technology,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,747,406,308,27,1488,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1395,870,622,149,3036,,1665,1474,1014,121,4274,,1557,590,444,222,2813,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,100,102,-123,0,79,,1584,1258,704,144,3690,,2432,1987,1454,152,6025,,1389,913,450,9,2761,,2677,1599,865,56,5197,,1581,1135,512,34,3262,,0,0,0,0,0,,0,0,0,0,0,,1587,240,155,0,1982,,360,115,82,0,557,,0,0,0,0,0,,3868,1640,1559,1,7068,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1139,890,618,3,2650,,0,0,0,0,0,,22081,13219,8664,918,44882,,76
77,,,The Manchester Metropolitan University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2940,395,448,10,3793,,742,186,393,3,1324,,0,0,0,0,0,,0,0,0,0,0,,3362,1226,1058,85,5731,,1257,780,237,77,2351,,0,0,0,0,0,,0,0,0,0,0,,1817,469,321,35,2642,,0,0,0,0,0,,1629,767,310,58,2764,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1118,459,202,22,1801,,517,217,86,26,846,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1864,149,281,8,2302,,1053,484,190,6,1733,,5835,1083,1071,64,8053,,0,0,0,0,0,,2934,422,454,24,3834,,303,133,79,3,518,,0,0,0,0,0,,3755,316,233,30,4334,,5714,2026,1390,92,9222,,5460,1024,2643,21,9148,,824,222,58,14,1118,,240,55,14,3,312,,0,0,0,0,0,,381,33,26,1,441,,1849,314,199,24,2386,,0,0,0,0,0,,43594,10760,9693,606,64653,,77
78,,,Middlesex University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,3514,750,638,93,4995,,1134,579,467,65,2245,,775,357,299,46,1477,,0,0,0,0,0,,0,0,0,0,0,,178,0,25,0,203,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,419,268,298,44,1029,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,128,157,72,9,366,,304,107,50,9,470,,0,0,0,0,0,,0,0,0,0,0,,452,227,127,19,825,,0,0,0,0,0,,0,0,0,0,0,,3331,1584,928,121,5964,,0,0,0,0,0,,2433,1020,724,102,4279,,431,155,86,0,672,,928,326,141,28,1423,,898,1100,498,93,2589,,4124,1406,602,112,6244,,1011,665,719,65,2460,,384,127,85,0,596,,58,22,12,0,92,,0,0,0,0,0,,0,0,0,0,0,,3366,1349,1105,131,5951,,382,90,70,0,542,,24250,10289,6946,937,42422,,78
79,,,The University of Newcastle-upon-Tyne,14013,5128,5214,85,24440,,2626,440,259,45,3370,,0,0,0,0,0,,1434,373,491,0,2298,,0,0,0,0,0,,0,0,0,0,0,,892,90,185,0,1167,,0,0,0,0,0,,0,0,0,0,0,,2899,998,884,80,4861,,1082,461,400,44,1987,,733,288,1376,465,2862,,2056,693,889,35,3673,,1250,356,690,0,2296,,0,0,0,0,0,,0,0,0,0,0,,819,290,235,0,1344,,0,0,0,0,0,,2120,722,1392,8,4242,,1045,324,475,7,1851,,1776,754,729,7,3266,,0,0,0,0,0,,1747,236,445,0,2428,,1428,118,146,0,1692,,0,0,0,0,0,,0,0,0,0,0,,1805,152,295,0,2252,,1541,197,225,0,1963,,2884,285,313,0,3482,,0,0,0,0,0,,1491,69,218,0,1778,,867,60,120,0,1047,,867,173,343,0,1383,,2062,405,1937,0,4404,,817,6,66,0,889,,349,42,15,0,406,,511,54,66,0,631,,0,0,0,0,0,,1376,206,518,0,2100,,419,139,745,0,1303,,50909,13059,18671,776,83415,,79
80,,,Newman College,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,76,0,15,0,91,,59,0,3,0,62,,0,0,0,0,0,,0,0,0,0,0,,75,25,8,0,108,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,72,12,9,0,93,,0,0,0,0,0,,0,0,0,0,0,,86,5,9,0,100,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,265,0,21,0,286,,20,13,4,0,37,,1519,0,495,0,2014,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,135,16,14,0,165,,0,0,0,0,0,,0,0,0,0,0,,2307,71,578,0,2956,,80
81,,,The University of North London,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,257,3,7,0,267,,386,4,11,0,401,,309,11,44,0,364,,0,0,0,0,0,,0,0,0,0,0,,1408,502,423,0,2333,,309,1,65,0,375,,0,0,0,0,0,,0,0,0,0,0,,103,0,12,0,115,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,335,25,69,0,429,,0,0,0,0,0,,1114,268,166,0,1548,,0,0,0,0,0,,0,0,0,0,0,,863,3,43,0,909,,671,217,122,0,1010,,393,56,8,0,457,,983,201,196,0,1380,,2949,670,882,0,4501,,143,0,22,0,165,,1964,453,344,0,2761,,436,1,19,0,456,,852,172,78,0,1102,,1464,76,32,0,1572,,227,1,451,0,679,,1811,986,1725,0,4522,,257,0,10,0,267,,154,0,6,0,160,,0,0,0,0,0,,142,13,57,0,212,,1048,157,112,0,1317,,432,693,268,0,1393,,19010,4513,5172,0,28695,,81
82,,,University College Northampton,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1872,430,577,31,2910,,471,108,117,3,699,,814,149,94,29,1086,,0,0,0,0,0,,0,0,0,0,0,,205,30,37,7,279,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,292,70,41,30,433,,0,0,0,0,0,,626,129,66,14,835,,0,0,0,0,0,,227,165,71,37,500,,0,0,0,0,0,,421,51,35,22,529,,0,0,0,0,0,,0,0,0,0,0,,129,51,35,4,219,,66,11,7,1,85,,366,52,79,24,521,,0,0,0,0,0,,2305,330,247,65,2947,,317,79,79,4,479,,1150,89,45,10,1294,,167,14,18,5,204,,248,9,51,4,312,,1131,143,57,14,1345,,1469,352,234,54,2109,,1476,268,585,46,2375,,126,18,17,4,165,,0,0,0,0,0,,76,11,2,0,89,,283,40,19,16,358,,217,31,26,6,280,,0,0,0,0,0,,14454,2630,2539,430,20053,,82
83,,,Northern School of Contemporary Dance,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,491,0,148,65,704,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,491,0,148,65,704,,83
84,,,The University of Northumbria at Newcastle,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,6668,1687,1223,450,10028,,1193,548,296,96,2133,,621,304,178,52,1155,,0,0,0,0,0,,0,0,0,0,0,,597,0,132,34,763,,407,178,239,39,863,,107,0,25,0,132,,0,0,0,0,0,,178,0,125,14,317,,0,0,0,0,0,,1730,209,586,119,2644,,0,0,0,0,0,,0,0,0,0,0,,1077,304,600,93,2074,,1018,223,449,83,1773,,950,728,599,109,2386,,0,0,0,0,0,,1229,0,67,61,1357,,570,740,670,93,2073,,1961,196,248,113,2518,,0,0,0,0,0,,3918,1359,1378,312,6967,,543,12,34,28,617,,3837,998,807,265,5907,,315,4,42,17,378,,668,36,17,34,755,,935,66,1,42,1044,,1783,779,1020,173,3755,,1675,1728,923,203,4529,,873,184,69,53,1179,,30,10,82,6,128,,0,0,0,0,0,,472,15,144,30,661,,1629,331,234,103,2297,,0,0,0,0,0,,34984,10639,10188,2622,58433,,84
85,,,Norwich School of Art and Design,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1450,435,344,0,2229,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1450,435,344,0,2229,,85
86,,,The Nottingham Trent University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1052,301,811,0,2164,,842,241,193,0,1276,,0,0,0,0,0,,35,10,71,0,116,,1727,496,402,61,2686,,1150,330,435,8,1923,,203,58,61,0,322,,1958,561,251,230,3000,,105,30,52,0,187,,0,0,0,0,0,,0,0,215,14,229,,0,0,0,0,0,,0,0,0,0,0,,1213,348,338,14,1913,,804,230,804,63,1901,,1202,345,337,23,1907,,0,0,0,0,0,,1377,395,875,18,2665,,996,286,63,20,1365,,1070,306,348,0,1724,,35,10,3,0,48,,5373,1540,3016,396,10325,,381,109,158,0,648,,8053,2308,3079,20,13460,,280,80,413,0,773,,555,159,129,0,843,,2873,824,797,4,4498,,4275,1226,1958,53,7512,,2359,676,1050,58,4143,,1216,349,236,0,1801,,0,0,0,0,0,,0,0,0,0,0,,133,38,321,0,492,,0,0,86,0,86,,0,0,0,0,0,,39267,11256,16502,982,68007,,86
87,,,The University of Nottingham,11748,3238,2650,101,17737,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1793,7606,2987,0,12386,,363,105,152,0,620,,1322,369,494,112,2297,,1235,801,910,146,3092,,0,0,0,0,0,,5949,3616,2435,195,12195,,2010,1014,1503,118,4645,,1434,884,352,167,2837,,893,639,316,37,1885,,43,40,43,0,126,,0,0,0,0,0,,1037,595,573,0,2205,,0,0,0,0,0,,411,241,244,18,914,,1239,813,674,2,2728,,976,573,406,0,1955,,2329,1357,1379,100,5165,,0,0,0,0,0,,946,343,516,0,1805,,2028,215,235,0,2478,,0,0,0,0,0,,0,0,0,0,0,,2953,1138,1776,44,5911,,1245,258,510,0,2013,,5073,766,1446,43,7328,,0,0,0,0,0,,972,173,196,0,1341,,3216,279,448,0,3943,,509,125,201,0,835,,1222,846,1266,29,3363,,1743,162,281,0,2186,,384,109,181,0,674,,198,368,360,0,926,,0,0,0,0,0,,1374,474,631,74,2553,,836,777,834,0,2447,,55481,27924,23999,1186,108590,,87
88,,,The Open University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,5750,1695,2206,0,9651,,2455,230,585,0,3270,,0,0,0,0,0,,0,0,0,0,0,,2010,1214,1099,25,4348,,1249,659,770,0,2678,,1119,463,408,0,1990,,0,0,0,0,0,,3833,1167,2479,469,7948,,0,0,0,0,0,,6825,2013,2182,0,11020,,0,0,0,0,0,,670,285,310,31,1296,,0,0,0,0,0,,2014,596,649,0,3259,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4616,751,1107,0,6474,,3907,474,1281,0,5662,,0,0,0,0,0,,8619,3337,12027,0,23983,,1485,218,483,0,2186,,6807,1379,1942,0,10128,,0,0,0,0,0,,0,0,0,0,0,,8124,1718,2503,23,12368,,592,190,182,2,966,,9523,4238,3424,0,17185,,2360,518,854,0,3732,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,511,319,341,0,1171,,0,0,0,0,0,,72469,21464,34832,550,129315,,88
89,,,Oxford Brookes University,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4194,909,1567,72,6742,,471,152,145,1,769,,322,104,99,1,526,,0,0,0,0,0,,0,0,0,0,0,,1828,591,703,30,3152,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,298,96,115,5,514,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,425,81,104,0,610,,0,0,0,0,0,,1147,404,501,18,2070,,0,0,0,0,0,,3444,658,843,3,4948,,0,0,0,0,0,,437,154,191,7,789,,1222,423,713,2,2360,,3144,1089,1832,5,6070,,248,80,77,1,406,,1438,465,444,4,2351,,0,0,0,0,0,,386,105,151,1,643,,1170,323,447,3,1943,,920,255,338,2,1515,,2133,535,1074,0,3742,,1158,315,453,3,1929,,211,57,82,1,351,,0,0,0,0,0,,0,0,0,0,0,,1021,359,446,15,1841,,67,10,1646,0,1723,,25684,7165,11971,174,44994,,89
90,,,The University of Oxford,14967,4701,3931,552,24151,,0,0,0,0,0,,0,0,0,0,0,,272,954,768,252,2246,,0,0,0,0,0,,500,86,107,0,693,,219,466,439,10,1134,,0,0,0,0,0,,391,462,325,37,1215,,5029,3236,3140,800,12205,,3422,1504,2209,438,7573,,4254,1703,2420,264,8641,,0,0,0,0,0,,1583,525,902,61,3071,,0,0,0,0,0,,3454,828,1659,336,6277,,0,0,0,0,0,,1192,518,734,577,3021,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,2370,315,2253,12,4950,,0,0,0,0,0,,0,0,0,0,0,,1642,786,1909,2,4339,,840,165,462,0,1467,,7723,1561,5564,62,14910,,0,0,0,0,0,,3125,125,2003,14,5267,,6287,503,4960,5,11755,,706,165,259,0,1130,,840,285,506,0,1631,,1774,86,1165,0,3025,,2532,140,1141,0,3813,,827,330,382,39,1578,,0,0,0,0,0,,1448,278,590,-6,2310,,1398,1584,4100,2,7084,,66795,21306,41928,3457,133486,,90
91,,,The University of Plymouth,855,238,298,53,1444,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,4104,768,3708,1,8581,,519,63,788,1,1371,,1524,642,420,42,2628,,0,0,0,0,0,,0,0,0,0,0,,1650,820,383,129,2982,,0,0,0,0,0,,0,0,0,0,0,,1815,682,1183,67,3747,,3062,945,2578,261,6846,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,830,323,173,30,1356,,1048,452,398,27,1925,,752,314,497,19,1582,,0,0,0,0,0,,458,85,163,5,711,,331,33,87,4,455,,0,0,0,0,0,,0,0,359,1,360,,2657,633,1933,52,5275,,1134,501,660,42,2337,,2188,300,431,15,2934,,255,17,69,0,341,,310,21,22,0,353,,536,37,109,3,685,,1874,492,2799,31,5196,,2584,996,1864,37,5481,,38,8,23,2,71,,51,11,16,1,79,,0,0,0,0,0,,0,0,0,0,0,,1634,362,2463,43,4502,,0,0,0,0,0,,30209,8743,21424,866,61242,,91
92,,,The University of Portsmouth,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1413,264,348,19,2044,,993,222,278,41,1534,,2295,848,844,108,4095,,0,0,0,0,0,,1687,668,597,90,3042,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,995,309,409,32,1745,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,833,327,352,27,1539,,1339,559,634,93,2625,,1193,546,432,208,2379,,0,0,0,0,0,,1359,286,326,23,1994,,244,93,181,33,551,,184,12,10,3,209,,121,32,44,2,199,,2841,627,782,40,4290,,901,230,272,33,1436,,3098,737,648,45,4528,,0,0,0,0,0,,1317,258,265,15,1855,,0,0,0,0,0,,2214,770,535,67,3586,,569,198,491,7,1265,,421,91,105,6,623,,518,111,129,8,766,,0,0,0,0,0,,435,155,152,24,766,,2769,703,1211,159,4842,,587,188,142,6,923,,28326,8234,9187,1089,46836,,92
93,,,Queen Mary and Westfield College,17896,4185,3815,64,25960,,2529,772,496,16,3813,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,491,118,122,1,732,,1679,689,389,482,3239,,907,506,494,68,1975,,1655,498,164,0,2317,,0,0,0,0,0,,95,15,21,0,131,,0,0,0,0,0,,1209,564,451,193,2417,,0,0,0,0,0,,835,466,653,100,2054,,0,0,0,0,0,,1090,481,791,33,2395,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1261,166,173,0,1600,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,855,142,188,3,1188,,2951,731,1044,3,4729,,0,0,0,0,0,,806,478,108,0,1392,,3036,468,305,0,3809,,230,16,28,0,274,,0,0,0,0,0,,427,253,58,0,738,,56,33,8,0,97,,0,0,0,0,0,,0,0,0,0,0,,1179,763,359,105,2406,,30,433,174,2,639,,39217,11777,9841,1070,61905,,93
94,,,Ravensbourne College of Design and Communication,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,773,254,452,0,1479,,0,0,0,0,0,,0,0,0,0,0,,798,280,320,0,1398,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1571,534,772,0,2877,,94
95,,,The University of Reading,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,1436,144,191,0,1771,,1107,249,203,0,1559,,0,0,0,0,0,,0,0,0,0,0,,1641,934,742,162,3479,,1124,432,463,63,2082,,1001,281,238,0,1520,,4527,1927,1984,59,8497,,1730,651,698,0,3079,,0,0,0,0,0,,810,345,310,0,1465,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,906,238,294,29,1467,,0,0,0,0,0,,0,0,0,0,0,,1681,385,570,10,2646,,1269,101,251,7,1628,,0,0,0,0,0,,0,0,0,0,0,,46,63,266,0,375,,788,191,223,11,1213,,4850,489,1417,25,6781,,0,0,0,0,0,,2364,184,697,0,3245,,2060,135,158,0,2353,,1346,396,350,16,2108,,2363,440,408,9,3220,,999,58,95,0,1152,,736,44,27,0,807,,558,91,193,0,842,,0,0,0,0,0,,863,70,153,105,1191,,302,63,130,0,495,,34507,7911,10061,496,52975,,95
96,,,"University of Surrey, Roehampton",0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,154,54,92,0,300,,203,14,78,31,326,,774,49,75,9,907,,0,0,0,0,0,,0,0,0,0,0,,557,0,366,9,932,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,101,186,25,4,316,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,286,0,11,0,297,,0,0,0,0,0,,854,37,242,7,1140,,172,243,32,0,447,,723,64,-29,3,761,,0,0,0,0,0,,967,0,30,2,999,,770,372,36,2,1180,,1173,425,123,11,1732,,3320,769,317,28,4434,,499,0,1,2,502,,0,0,0,0,0,,0,0,0,0,0,,629,2,-112,39,558,,0,0,0,0,0,,0,0,0,0,0,,11182,2215,1287,147,14831,,96
